en,ro,description,file,hash
"Plain-text message sent when an order is ready for collection. Variables: {invoice}, {customer}, {fulfilment_details}, {order_status_link}, {policy_links}.","Mesaj în text simplu trimis când o comandă este pregătită pentru ridicare. Variabile: {invoice}, {customer}, {fulfilment_details}, {order_status_link}, {policy_links}.",,site/modules/Mercato/src/MercatoConfigInputfields.php,c7c99c2c6d7d618e02a879487fdccbed
"Plain-text message. Variables: {invoice}, {customer}, {items}, {subtotal}, {shipping}, {fulfilment}, {fulfilment_details}, {discount}, {total}, {currency}, {receipt_link}, {order_status_link}, {policy_links}.","Mesaj în text simplu. Variabile: {invoice}, {customer}, {items}, {subtotal}, {shipping}, {fulfilment}, {fulfilment_details}, {discount}, {total}, {currency}, {receipt_link}, {order_status_link}, {policy_links}.",,site/modules/Mercato/src/MercatoConfigInputfields.php,c8d1afa177c2aaa50da9a292f2672690
"Plain-text message. Variables: {invoice}, {customer}, {total}, {payment_link}, {recovery_unsubscribe_link}. If the unsubscribe variable is missing, Mercato appends the unsubscribe link automatically.","Mesaj în text simplu. Variabile: {invoice}, {customer}, {total}, {payment_link}, {recovery_unsubscribe_link}. Dacă variabila de dezabonare lipsește, Mercato adaugă automat linkul de dezabonare.",,site/modules/Mercato/src/MercatoConfigInputfields.php,c9fcf6458c29bca68d429eb791a4431b
"Plain-text message. Variables: {invoice}, {customer}, {tracking}, {tracking_url}, {order_status_link}, {policy_links}.","Mesaj în text simplu. Variabile: {invoice}, {customer}, {tracking}, {tracking_url}, {order_status_link}, {policy_links}.",,site/modules/Mercato/src/MercatoConfigInputfields.php,caeb3ecaac0a9528a87296480cdfe51d
Production mode,Mod de producție,,site/modules/Mercato/src/MercatoConfigInputfields.php,30dbd3dffa9dbd08b062436ba8dcbad7
Production readiness,Pregătirea pentru producție,,site/modules/Mercato/src/MercatoConfigInputfields.php,c39c2d30a0fca77868436f3672f39097
Products at or below this stock level are flagged in the dashboard. Per-product thresholds override this value.,Produsele la sau sub acest nivel de stoc sunt semnalate în dashboard. Pragurile per produs suprascriu această valoare.,,site/modules/Mercato/src/MercatoConfigInputfields.php,8c5cf8f28493cf54654063f766ff39ee
Receipt merchant details,Detalii comerciant pe chitanță,,site/modules/Mercato/src/MercatoConfigInputfields.php,63606a6b8f4e01a65cbb64a6827f1d60
Receipt PDF URL template,Șablon URL PDF chitanță,,site/modules/Mercato/src/MercatoConfigInputfields.php,9f13082d71312de10ee15b0e2fb5b224
Receipt template file,Fișier șablon chitanță,,site/modules/Mercato/src/MercatoConfigInputfields.php,ca69906e5e719d4cd4a8dd300f5d0c89
Recovery automation schedule,Program al automatizării de recuperare,,site/modules/Mercato/src/MercatoConfigInputfields.php,3c87f13a1e0848d5491a3929c5028db2
Recovery batch limit,Limită de lot pentru recuperare,,site/modules/Mercato/src/MercatoConfigInputfields.php,11c191343caff134b94f137e191f2d2b
Recovery discount code,Cod de reducere de recuperare,,site/modules/Mercato/src/MercatoConfigInputfields.php,668bfc162d7a1960b98310c96470d847
Recovery email cooldown,Perioadă de așteptare e-mail de recuperare,,site/modules/Mercato/src/MercatoConfigInputfields.php,c4b211f256112b0bc23e0244644685d3
Recovery suppressed emails,E-mailuri excluse de recuperare,,site/modules/Mercato/src/MercatoConfigInputfields.php,a201f3b4bb599d7efcc9fae51f2aa5d2
"Redirect-specific methods such as Klarna, iDEAL, and SEPA Debit continue to use their explicit configured flows.","Metodele specifice de redirecționare precum Klarna, iDEAL și SEPA Debit continuă să utilizeze fluxurile lor configurate explicit.",,site/modules/Mercato/src/MercatoConfigInputfields.php,ddae891e0329c1ba4c06a65296511f72
Reply-to email,E-mail de răspuns,,site/modules/Mercato/src/MercatoConfigInputfields.php,8373f5a1cbdf4ebaf0eccb33300cf128
Required before order confirmations or fulfilment emails can be sent.,Necesar înainte ca e-mailurile de confirmare a comenzii sau de onorare să poată fi trimise.,,site/modules/Mercato/src/MercatoConfigInputfields.php,b32d24358ed067234096653a2aa16aa2
"Required webhook events: CHECKOUT.ORDER.APPROVED, PAYMENT.CAPTURE.COMPLETED, PAYMENT.CAPTURE.DENIED, PAYMENT.CAPTURE.REFUNDED.","Evenimente webhook obligatorii: CHECKOUT.ORDER.APPROVED, PAYMENT.CAPTURE.COMPLETED, PAYMENT.CAPTURE.DENIED, PAYMENT.CAPTURE.REFUNDED.",,site/modules/Mercato/src/MercatoConfigInputfields.php,e15c2f118c12faf525a565d618dba9b3
Reservation cleanup,Curățare rezervări,,site/modules/Mercato/src/MercatoConfigInputfields.php,25e850a065bdd5ee8c5f5429608edd51
Reservation TTL,TTL rezervare,,site/modules/Mercato/src/MercatoConfigInputfields.php,c2c00c2d3cfcadeeaebd9973c8ace2ad
Review this before enabling production mode. Launch checklist repeats these checks with live site context.,Revizuiți acest lucru înainte de a activa modul de producție. Lista de verificare pentru lansare repetă aceste verificări în contextul site-ului live.,,site/modules/Mercato/src/MercatoConfigInputfields.php,eca0195ea538944ddc924380c396227f
Run Mercato installer,Rulează instalarea Mercato,,site/modules/Mercato/src/MercatoConfigInputfields.php,077333930920158dd899cfdab5fc0501
"Run this after updating Mercato if you want the module to create missing fields, templates, pages, and template files.","Rulați aceasta după actualizarea Mercato dacă doriți ca modulul să creeze câmpurile, șabloanele, paginile și fișierele șablon lipsă.",,site/modules/Mercato/src/MercatoConfigInputfields.php,f62b24b54f9caf99e54c2b026184b0e0
Sandbox checkout can create and capture PayPal Orders v2 payments after the customer approves the redirect.,Checkout-ul sandbox poate crea și captura plăți PayPal Orders v2 după ce clientul aprobă redirecționarea.,,site/modules/Mercato/src/MercatoConfigInputfields.php,aa62f434a2a08f8a977897dd1b472d26
Sandbox Client ID,Client ID Sandbox,,site/modules/Mercato/src/MercatoConfigInputfields.php,a0bd7d42b20f8ca0c6f28bdd30a1af1f
Sandbox Secret,Secret Sandbox,,site/modules/Mercato/src/MercatoConfigInputfields.php,5c4487ba622fa69e58329b99594cdee3
Sandbox Webhook ID,Webhook ID Sandbox,,site/modules/Mercato/src/MercatoConfigInputfields.php,4f426aa0464c01ede01398675b3d048a
"Select events: payment_intent.succeeded, payment_intent.payment_failed, payment_intent.processing, payment_intent.canceled, checkout.session.completed, checkout.session.expired, charge.refunded, customer.subscription.created, customer.subscription.updated, customer.subscription.deleted, invoice.paid, invoice.payment_failed, refund.created, refund.updated, refund.failed.","Selectați evenimente: payment_intent.succeeded, payment_intent.payment_failed, payment_intent.processing, payment_intent.canceled, checkout.session.completed, checkout.session.expired, charge.refunded, customer.subscription.created, customer.subscription.updated, customer.subscription.deleted, invoice.paid, invoice.payment_failed, refund.created, refund.updated, refund.failed.",,site/modules/Mercato/src/MercatoConfigInputfields.php,6d860127ddaf71eb9d95119cc2c13cc2
Select how customers can receive products. At least carrier delivery remains enabled as a fallback.,Selectați modul în care clienții pot primi produsele. Cel puțin livrarea prin curier rămâne activată ca opțiune de rezervă.,,site/modules/Mercato/src/MercatoConfigInputfields.php,efe1c51b3f3ccc44a4dc0aa6fb2d1d03
Send a plain-text test email using the configured sender and reply-to values. Test attempts are logged in Customer Emails.,Trimiteți un e-mail de test în text simplu utilizând valorile configurate pentru expeditor și răspuns. Încercările de test sunt înregistrate în E-mailuri Client.,,site/modules/Mercato/src/MercatoConfigInputfields.php,9408a2db034891149ed6cc930e01b768
Send test email,Trimite e-mail de test,,site/modules/Mercato/src/MercatoConfigInputfields.php,ee1851440a6a7a4169d217a454c10895
Sender email,E-mail expeditor,,site/modules/Mercato/src/MercatoConfigInputfields.php,31df4171f2ebec0b6f84d0cc0b91722a
Sender name,Nume expeditor,,site/modules/Mercato/src/MercatoConfigInputfields.php,90ed58883831551ef960da4f7cde1240
Set to 0 to disable. Applies to carrier delivery when the cart subtotal reaches this amount.,Setați la 0 pentru a dezactiva. Se aplică livrării prin curier când subtotalul coșului atinge această sumă.,,site/modules/Mercato/src/MercatoConfigInputfields.php,9097fca82300b63e6eae2ed1b3113b87
Set to 0 to disable. Local delivery is unavailable below this cart subtotal.,Setați la 0 pentru a dezactiva. Livrarea locală este indisponibilă sub acest subtotal al coșului.,,site/modules/Mercato/src/MercatoConfigInputfields.php,315af4357425040928ce93051bff4d69
Setup guide,Ghid de configurare,,site/modules/Mercato/src/MercatoConfigInputfields.php,8d302b60b60d649011915c62e62035bf
Shipping email body,Corp e-mail transport,,site/modules/Mercato/src/MercatoConfigInputfields.php,6f6d69f55d321c5236b1a6fc58cc0ee2
Shipping email subject,Subiect e-mail transport,,site/modules/Mercato/src/MercatoConfigInputfields.php,5d1e66372ce937f86d43e804cdd503e1
Shipping tax rate (%),Cotă de taxă pentru transport (%),,site/modules/Mercato/src/MercatoConfigInputfields.php,6b3628128582f7635e3bbfd12a1cdca5
"Shown after checkout when Bank transfer / invoice is selected. Include bank details, reference rules, and expected processing time.","Afișat după checkout când este selectat Transfer bancar / factură. Includeți detaliile bancare, regulile de referință și timpul de procesare estimat.",,site/modules/Mercato/src/MercatoConfigInputfields.php,f1ae85ab1125e01f8f4af978939dc231
Shown first and preselected when the customer has not chosen a fulfilment method.,Afișat primul și preselectat când clientul nu a ales încă o metodă de onorare.,,site/modules/Mercato/src/MercatoConfigInputfields.php,1fe68b64cf324e28f273250aef80672f
"Shown in checkout, success, receipts, and receipt snapshots. Examples: VAT, GST, Sales tax.","Afișat la checkout, succes, chitanțe și înregistrări de chitanță. Exemple: TVA, GST, impozit pe vânzări.",,site/modules/Mercato/src/MercatoConfigInputfields.php,86732c5022b9509e0d12b0ed6ac3f88b
Stripe automatic payment methods,Metode de plată automate Stripe,,site/modules/Mercato/src/MercatoConfigInputfields.php,a768898d022e1ae3770c34abeba6481b
Stripe Settings,Setări Stripe,,site/modules/Mercato/src/MercatoConfigInputfields.php,386b7f1ab788a1828cd927d1e21233c4
Stripe Webhook Endpoint,Endpoint de Webhook Stripe,,site/modules/Mercato/src/MercatoConfigInputfields.php,ce533856dcae72c9732b98db73451c47
Success page,Pagină de succes,,site/modules/Mercato/src/MercatoConfigInputfields.php,ae8e3b252d0cf7be9f6c1439f4604bbd
Symbol position,Poziția simbolului,,site/modules/Mercato/src/MercatoConfigInputfields.php,6a6e16bd55f03e8805f8d7e62b7d60ea
Tailwind CDN URL,URL CDN Tailwind,,site/modules/Mercato/src/MercatoConfigInputfields.php,f263ac0a325da004766ad6cc32caa8ad
Tax display mode,Mod de afișare a taxei,,site/modules/Mercato/src/MercatoConfigInputfields.php,f5728333534b1458fb628ccd7d217405
Tax label,Etichetă de taxă,,site/modules/Mercato/src/MercatoConfigInputfields.php,d06708b56bdc0e9103287a7f0cd4faa6
Tax rounding mode,Mod de rotunjire a taxei,,site/modules/Mercato/src/MercatoConfigInputfields.php,23549a122331c6bbcf306235bd343bfb
Tax shipping,Taxă pe transport,,site/modules/Mercato/src/MercatoConfigInputfields.php,542a9635af196fc167992ddf9f2c0772
Template files are used from /site/templates/. Files in the module templates folder are only source copies.,Fișierele șablon utilizate provin din /site/templates/. Fișierele din folderul de șabloane al modulului sunt doar copii sursă.,,site/modules/Mercato/src/MercatoConfigInputfields.php,adb025f1005d583ff707ff53bc5079fc
Test API Key (test_...),Cheie API de Test (test_...),,site/modules/Mercato/src/MercatoConfigInputfields.php,d77bba29594df68dad61bdcf0921b120
Test email recipient,Destinatar e-mail de test,,site/modules/Mercato/src/MercatoConfigInputfields.php,c727820cbca5b30a21bc261780a1b8a3
Test Publishable Key (pk_test_...),Cheie Publicabilă de Test (pk_test_...),,site/modules/Mercato/src/MercatoConfigInputfields.php,2c8829b0220962428c3dc664debc35df
Test Secret Key (sk_test_...),Cheie Secretă de Test (sk_test_...),,site/modules/Mercato/src/MercatoConfigInputfields.php,31ce62c23ca14e22128ed9b423106ee6
UIkit CSS CDN URL,URL CDN CSS UIkit,,site/modules/Mercato/src/MercatoConfigInputfields.php,6f2bf1a485ad454f52d71b8db05ed912
Unpaid orders must be at least this many minutes old before automated recovery can email them. Range: 15-43200 minutes.,Comenzile neplătite trebuie să aibă cel puțin această vechime în minute înainte ca recuperarea automatizată să le poată trimite e-mail. Interval: 15-43200 minute.,,site/modules/Mercato/src/MercatoConfigInputfields.php,93f7884d2e2beef699e0c80ae923cd4b
"Use Stripe test keys with Stripe test cards, for example 4242 4242 4242 4242 with any future expiry and CVC, before switching to live mode.","Utilizați chei de test Stripe cu carduri de test Stripe, de exemplu 4242 4242 4242 4242 cu orice dată de expirare viitoare și CVC, înainte de a trece la modul live.",,site/modules/Mercato/src/MercatoConfigInputfields.php,8d08675ddd747b26c2a792048fcf0740
Used for manual custom lines and imported products when no tax_rate is provided. Existing product rates and explicit CSV values are preserved.,Utilizat pentru liniile personalizate manuale și produsele importate atunci când nu este furnizată nicio tax_rate. Cotele existente ale produsului și valorile explicite din CSV sunt păstrate.,,site/modules/Mercato/src/MercatoConfigInputfields.php,7261f627b3c525b2143b89fc235ec7c5
Used when automatic asset loading is enabled for the matching framework. Leave blank to use the Mercato default CDN URL.,Utilizat când încărcarea automată a resurselor este activată pentru framework-ul corespunzător. Lăsați necompletat pentru a utiliza URL-ul CDN implicit Mercato.,,site/modules/Mercato/src/MercatoConfigInputfields.php,1c1a5105d8d7289c8183b4b3dcba1d64
Uses ProcessWire LazyCron to send payment-link emails to eligible abandoned checkouts.,Utilizează ProcessWire LazyCron pentru a trimite e-mailuri cu link de plată către checkout-urile abandonate eligibile.,,site/modules/Mercato/src/MercatoConfigInputfields.php,5d5d90fbc68cb07cd988f0fb98dec292
"Uses the shipping price configured on products, unless the free-shipping threshold is met.","Utilizează prețul de transport configurat pe produse, cu excepția cazului în care este atins pragul de transport gratuit.",,site/modules/Mercato/src/MercatoConfigInputfields.php,48f428077d6881fb1045994f78477e5e
"Variables: {invoice}, {customer}, {fulfilment_details}, {order_status_link}, {policy_links}.","Variabile: {invoice}, {customer}, {fulfilment_details}, {order_status_link}, {policy_links}.",,site/modules/Mercato/src/MercatoConfigInputfields.php,baf9c1fc72ac545de73515b9b72152f8
