en,bg,description,file,hash
"Plain-text message. Variables: {invoice}, {customer}, {items}, {subtotal}, {shipping}, {fulfilment}, {fulfilment_details}, {discount}, {total}, {currency}, {receipt_link}, {order_status_link}, {policy_links}.","Обикновено текстово съобщение. Променливи: {invoice}, {customer}, {items}, {subtotal}, {shipping}, {fulfilment}, {fulfilment_details}, {discount}, {total}, {currency}, {receipt_link}, {order_status_link}, {policy_links}.",,site/modules/Mercato/src/MercatoConfigInputfields.php,c8d1afa177c2aaa50da9a292f2672690
"Plain-text message. Variables: {invoice}, {customer}, {total}, {payment_link}, {recovery_unsubscribe_link}. If the unsubscribe variable is missing, Mercato appends the unsubscribe link automatically.","Обикновено текстово съобщение. Променливи: {invoice}, {customer}, {total}, {payment_link}, {recovery_unsubscribe_link}. Ако променливата за отписване липсва, Mercato добавя връзката за отписване автоматично.",,site/modules/Mercato/src/MercatoConfigInputfields.php,c9fcf6458c29bca68d429eb791a4431b
"Plain-text message. Variables: {invoice}, {customer}, {tracking}, {tracking_url}, {order_status_link}, {policy_links}.","Обикновено текстово съобщение. Променливи: {invoice}, {customer}, {tracking}, {tracking_url}, {order_status_link}, {policy_links}.",,site/modules/Mercato/src/MercatoConfigInputfields.php,caeb3ecaac0a9528a87296480cdfe51d
Production mode,Продукционен режим,,site/modules/Mercato/src/MercatoConfigInputfields.php,30dbd3dffa9dbd08b062436ba8dcbad7
Production readiness,Готовност за продукция,,site/modules/Mercato/src/MercatoConfigInputfields.php,c39c2d30a0fca77868436f3672f39097
Products at or below this stock level are flagged in the dashboard. Per-product thresholds override this value.,Продукти на или под това ниво на наличност се маркират в таблото. Праговете на ниво продукт заменят тази стойност.,,site/modules/Mercato/src/MercatoConfigInputfields.php,8c5cf8f28493cf54654063f766ff39ee
Receipt merchant details,Данни за продавача на разписката,,site/modules/Mercato/src/MercatoConfigInputfields.php,63606a6b8f4e01a65cbb64a6827f1d60
Receipt PDF URL template,URL шаблон на PDF разписката,,site/modules/Mercato/src/MercatoConfigInputfields.php,9f13082d71312de10ee15b0e2fb5b224
Receipt template file,Файл с шаблон на разписката,,site/modules/Mercato/src/MercatoConfigInputfields.php,ca69906e5e719d4cd4a8dd300f5d0c89
Recovery automation schedule,График на автоматизацията за възстановяване,,site/modules/Mercato/src/MercatoConfigInputfields.php,3c87f13a1e0848d5491a3929c5028db2
Recovery batch limit,Лимит на партида за възстановяване,,site/modules/Mercato/src/MercatoConfigInputfields.php,11c191343caff134b94f137e191f2d2b
Recovery discount code,Код за отстъпка при възстановяване,,site/modules/Mercato/src/MercatoConfigInputfields.php,668bfc162d7a1960b98310c96470d847
Recovery email cooldown,Изчакване за имейл за възстановяване,,site/modules/Mercato/src/MercatoConfigInputfields.php,c4b211f256112b0bc23e0244644685d3
Recovery suppressed emails,Изключени имейли за възстановяване,,site/modules/Mercato/src/MercatoConfigInputfields.php,a201f3b4bb599d7efcc9fae51f2aa5d2
"Redirect-specific methods such as Klarna, iDEAL, and SEPA Debit continue to use their explicit configured flows.","Специфичните за пренасочване методи, като Klarna, iDEAL и SEPA Debit, продължават да използват своите изрично конфигурирани потоци.",,site/modules/Mercato/src/MercatoConfigInputfields.php,ddae891e0329c1ba4c06a65296511f72
Reply-to email,Имейл за отговор,,site/modules/Mercato/src/MercatoConfigInputfields.php,8373f5a1cbdf4ebaf0eccb33300cf128
Required before order confirmations or fulfilment emails can be sent.,Необходимо преди да могат да бъдат изпратени потвърждения на поръчки или имейли за изпълнение.,,site/modules/Mercato/src/MercatoConfigInputfields.php,b32d24358ed067234096653a2aa16aa2
"Required webhook events: CHECKOUT.ORDER.APPROVED, PAYMENT.CAPTURE.COMPLETED, PAYMENT.CAPTURE.DENIED, PAYMENT.CAPTURE.REFUNDED.","Необходими webhook събития: CHECKOUT.ORDER.APPROVED, PAYMENT.CAPTURE.COMPLETED, PAYMENT.CAPTURE.DENIED, PAYMENT.CAPTURE.REFUNDED.",,site/modules/Mercato/src/MercatoConfigInputfields.php,e15c2f118c12faf525a565d618dba9b3
Reservation cleanup,Изчистване на резервации,,site/modules/Mercato/src/MercatoConfigInputfields.php,25e850a065bdd5ee8c5f5429608edd51
Reservation TTL,TTL на резервация,,site/modules/Mercato/src/MercatoConfigInputfields.php,c2c00c2d3cfcadeeaebd9973c8ace2ad
Review this before enabling production mode. Launch checklist repeats these checks with live site context.,Прегледайте това преди да активирате продукционния режим. Списъкът за проверка при стартиране повтаря тези проверки с реален контекст на сайта.,,site/modules/Mercato/src/MercatoConfigInputfields.php,eca0195ea538944ddc924380c396227f
Run Mercato installer,Стартиране на инсталатора на Mercato,,site/modules/Mercato/src/MercatoConfigInputfields.php,077333930920158dd899cfdab5fc0501
"Run this after updating Mercato if you want the module to create missing fields, templates, pages, and template files.","Стартирайте това след актуализиране на Mercato, ако искате модулът да създаде липсващите полета, шаблони, страници и файлове с шаблони.",,site/modules/Mercato/src/MercatoConfigInputfields.php,f62b24b54f9caf99e54c2b026184b0e0
Sandbox checkout can create and capture PayPal Orders v2 payments after the customer approves the redirect.,"Sandbox плащането може да създава и прихваща плащания PayPal Orders v2, след като клиентът одобри пренасочването.",,site/modules/Mercato/src/MercatoConfigInputfields.php,aa62f434a2a08f8a977897dd1b472d26
Sandbox Client ID,Sandbox Client ID,,site/modules/Mercato/src/MercatoConfigInputfields.php,a0bd7d42b20f8ca0c6f28bdd30a1af1f
Sandbox Secret,Sandbox Secret,,site/modules/Mercato/src/MercatoConfigInputfields.php,5c4487ba622fa69e58329b99594cdee3
Sandbox Webhook ID,Sandbox Webhook ID,,site/modules/Mercato/src/MercatoConfigInputfields.php,4f426aa0464c01ede01398675b3d048a
"Select events: payment_intent.succeeded, payment_intent.payment_failed, payment_intent.processing, payment_intent.canceled, checkout.session.completed, checkout.session.expired, charge.refunded, customer.subscription.created, customer.subscription.updated, customer.subscription.deleted, invoice.paid, invoice.payment_failed, refund.created, refund.updated, refund.failed.","Изберете събития: payment_intent.succeeded, payment_intent.payment_failed, payment_intent.processing, payment_intent.canceled, checkout.session.completed, checkout.session.expired, charge.refunded, customer.subscription.created, customer.subscription.updated, customer.subscription.deleted, invoice.paid, invoice.payment_failed, refund.created, refund.updated, refund.failed.",,site/modules/Mercato/src/MercatoConfigInputfields.php,6d860127ddaf71eb9d95119cc2c13cc2
Select how customers can receive products. At least carrier delivery remains enabled as a fallback.,Изберете как клиентите да получават продукти. Поне куриерската доставка остава активирана като резервен вариант.,,site/modules/Mercato/src/MercatoConfigInputfields.php,efe1c51b3f3ccc44a4dc0aa6fb2d1d03
Send a plain-text test email using the configured sender and reply-to values. Test attempts are logged in Customer Emails.,"Изпратете обикновен текстов тестов имейл, използвайки конфигурираните стойности за подател и отговор. Тестовите опити се регистрират в Имейли до клиенти.",,site/modules/Mercato/src/MercatoConfigInputfields.php,9408a2db034891149ed6cc930e01b768
