en,sk,description,file,hash
Pickup ready email body,Text e-mailu o pripravenosti na vyzdvihnutie,,site/modules/Mercato/src/MercatoConfigInputfields.php,11e9242945b6b0d428adbddf126dbb64
Pickup ready email subject,Predmet e-mailu o pripravenosti na vyzdvihnutie,,site/modules/Mercato/src/MercatoConfigInputfields.php,9bc39e40250e386c6ff94516f6b178a8
"Plain-text message sent when an order is out for local delivery. Variables: {invoice}, {customer}, {fulfilment_details}, {order_status_link}, {policy_links}.","Textová správa odoslaná, keď je objednávka na ceste k miestnemu doručeniu. Premenné: {invoice}, {customer}, {fulfilment_details}, {order_status_link}, {policy_links}.",,site/modules/Mercato/src/MercatoConfigInputfields.php,3a6bd7fdd11e49de795755bd62611553
"Plain-text message sent when an order is ready for collection. Variables: {invoice}, {customer}, {fulfilment_details}, {order_status_link}, {policy_links}.","Textová správa odoslaná, keď je objednávka pripravená na vyzdvihnutie. Premenné: {invoice}, {customer}, {fulfilment_details}, {order_status_link}, {policy_links}.",,site/modules/Mercato/src/MercatoConfigInputfields.php,c7c99c2c6d7d618e02a879487fdccbed
"Plain-text message. Variables: {invoice}, {customer}, {items}, {subtotal}, {shipping}, {fulfilment}, {fulfilment_details}, {discount}, {total}, {currency}, {receipt_link}, {order_status_link}, {policy_links}.","Textová správa. Premenné: {invoice}, {customer}, {items}, {subtotal}, {shipping}, {fulfilment}, {fulfilment_details}, {discount}, {total}, {currency}, {receipt_link}, {order_status_link}, {policy_links}.",,site/modules/Mercato/src/MercatoConfigInputfields.php,c8d1afa177c2aaa50da9a292f2672690
"Plain-text message. Variables: {invoice}, {customer}, {total}, {payment_link}, {recovery_unsubscribe_link}. If the unsubscribe variable is missing, Mercato appends the unsubscribe link automatically.","Textová správa. Premenné: {invoice}, {customer}, {total}, {payment_link}, {recovery_unsubscribe_link}. Ak premenná na odhlásenie chýba, Mercato automaticky pripojí odkaz na odhlásenie.",,site/modules/Mercato/src/MercatoConfigInputfields.php,c9fcf6458c29bca68d429eb791a4431b
"Plain-text message. Variables: {invoice}, {customer}, {tracking}, {tracking_url}, {order_status_link}, {policy_links}.","Textová správa. Premenné: {invoice}, {customer}, {tracking}, {tracking_url}, {order_status_link}, {policy_links}.",,site/modules/Mercato/src/MercatoConfigInputfields.php,caeb3ecaac0a9528a87296480cdfe51d
Production mode,Ostrý režim,,site/modules/Mercato/src/MercatoConfigInputfields.php,30dbd3dffa9dbd08b062436ba8dcbad7
Production readiness,Pripravenosť na ostrú prevádzku,,site/modules/Mercato/src/MercatoConfigInputfields.php,c39c2d30a0fca77868436f3672f39097
Products at or below this stock level are flagged in the dashboard. Per-product thresholds override this value.,Produkty na tejto úrovni zásob alebo pod ňou sú označené v dashboarde. Hranice pre jednotlivé produkty majú prednosť pred touto hodnotou.,,site/modules/Mercato/src/MercatoConfigInputfields.php,8c5cf8f28493cf54654063f766ff39ee
Receipt merchant details,Údaje obchodníka na doklade,,site/modules/Mercato/src/MercatoConfigInputfields.php,63606a6b8f4e01a65cbb64a6827f1d60
Receipt PDF URL template,Šablóna URL PDF dokladu,,site/modules/Mercato/src/MercatoConfigInputfields.php,9f13082d71312de10ee15b0e2fb5b224
Receipt template file,Súbor šablóny dokladu,,site/modules/Mercato/src/MercatoConfigInputfields.php,ca69906e5e719d4cd4a8dd300f5d0c89
Recovery automation schedule,Plán automatizácie obnovenia,,site/modules/Mercato/src/MercatoConfigInputfields.php,3c87f13a1e0848d5491a3929c5028db2
Recovery batch limit,Limit dávky obnovenia,,site/modules/Mercato/src/MercatoConfigInputfields.php,11c191343caff134b94f137e191f2d2b
Recovery discount code,Zľavový kód obnovenia,,site/modules/Mercato/src/MercatoConfigInputfields.php,668bfc162d7a1960b98310c96470d847
Recovery email cooldown,Ochranná lehota e-mailu obnovenia,,site/modules/Mercato/src/MercatoConfigInputfields.php,c4b211f256112b0bc23e0244644685d3
Recovery suppressed emails,Vylúčené e-maily obnovenia,,site/modules/Mercato/src/MercatoConfigInputfields.php,a201f3b4bb599d7efcc9fae51f2aa5d2
"Redirect-specific methods such as Klarna, iDEAL, and SEPA Debit continue to use their explicit configured flows.","Metódy založené na presmerovaní, ako Klarna, iDEAL a SEPA Debit, naďalej používajú svoje výslovne nakonfigurované postupy.",,site/modules/Mercato/src/MercatoConfigInputfields.php,ddae891e0329c1ba4c06a65296511f72
Reply-to email,E-mail na odpoveď,,site/modules/Mercato/src/MercatoConfigInputfields.php,8373f5a1cbdf4ebaf0eccb33300cf128
Required before order confirmations or fulfilment emails can be sent.,"Vyžaduje sa pred tým, ako možno odoslať potvrdenia objednávok alebo e-maily o vybavení.",,site/modules/Mercato/src/MercatoConfigInputfields.php,b32d24358ed067234096653a2aa16aa2
"Required webhook events: CHECKOUT.ORDER.APPROVED, PAYMENT.CAPTURE.COMPLETED, PAYMENT.CAPTURE.DENIED, PAYMENT.CAPTURE.REFUNDED.","Povinné udalosti webhooku: CHECKOUT.ORDER.APPROVED, PAYMENT.CAPTURE.COMPLETED, PAYMENT.CAPTURE.DENIED, PAYMENT.CAPTURE.REFUNDED.",,site/modules/Mercato/src/MercatoConfigInputfields.php,e15c2f118c12faf525a565d618dba9b3
Reservation cleanup,Čistenie rezervácií,,site/modules/Mercato/src/MercatoConfigInputfields.php,25e850a065bdd5ee8c5f5429608edd51
Reservation TTL,TTL rezervácie,,site/modules/Mercato/src/MercatoConfigInputfields.php,c2c00c2d3cfcadeeaebd9973c8ace2ad
Review this before enabling production mode. Launch checklist repeats these checks with live site context.,Skontrolujte toto pred povolením ostrého režimu. Kontrolný zoznam spustenia opakuje tieto kontroly v kontexte ostrého webu.,,site/modules/Mercato/src/MercatoConfigInputfields.php,eca0195ea538944ddc924380c396227f
Run Mercato installer,Spustiť inštaláciu Mercato,,site/modules/Mercato/src/MercatoConfigInputfields.php,077333930920158dd899cfdab5fc0501
"Run this after updating Mercato if you want the module to create missing fields, templates, pages, and template files.","Spustite toto po aktualizácii Mercato, ak chcete, aby modul vytvoril chýbajúce polia, šablóny, stránky a súbory šablón.",,site/modules/Mercato/src/MercatoConfigInputfields.php,f62b24b54f9caf99e54c2b026184b0e0
Sandbox checkout can create and capture PayPal Orders v2 payments after the customer approves the redirect.,"Sandbox checkout môže vytvárať a zaúčtovávať platby PayPal Orders v2 po tom, čo zákazník schváli presmerovanie.",,site/modules/Mercato/src/MercatoConfigInputfields.php,aa62f434a2a08f8a977897dd1b472d26
Sandbox Client ID,Sandbox Client ID,,site/modules/Mercato/src/MercatoConfigInputfields.php,a0bd7d42b20f8ca0c6f28bdd30a1af1f
Sandbox Secret,Sandbox Secret,,site/modules/Mercato/src/MercatoConfigInputfields.php,5c4487ba622fa69e58329b99594cdee3
Sandbox Webhook ID,Sandbox Webhook ID,,site/modules/Mercato/src/MercatoConfigInputfields.php,4f426aa0464c01ede01398675b3d048a
"Select events: payment_intent.succeeded, payment_intent.payment_failed, payment_intent.processing, payment_intent.canceled, checkout.session.completed, checkout.session.expired, charge.refunded, customer.subscription.created, customer.subscription.updated, customer.subscription.deleted, invoice.paid, invoice.payment_failed, refund.created, refund.updated, refund.failed.","Vyberte udalosti: payment_intent.succeeded, payment_intent.payment_failed, payment_intent.processing, payment_intent.canceled, checkout.session.completed, checkout.session.expired, charge.refunded, customer.subscription.created, customer.subscription.updated, customer.subscription.deleted, invoice.paid, invoice.payment_failed, refund.created, refund.updated, refund.failed.",,site/modules/Mercato/src/MercatoConfigInputfields.php,6d860127ddaf71eb9d95119cc2c13cc2
Select how customers can receive products. At least carrier delivery remains enabled as a fallback.,"Vyberte, ako môžu zákazníci prijímať produkty. Aspoň doručenie kuriérom zostáva povolené ako záložná možnosť.",,site/modules/Mercato/src/MercatoConfigInputfields.php,efe1c51b3f3ccc44a4dc0aa6fb2d1d03
Send a plain-text test email using the configured sender and reply-to values. Test attempts are logged in Customer Emails.,Odošlite testovací textový e-mail pomocou nakonfigurovaných hodnôt odosielateľa a odpovede. Testovacie pokusy sa zaznamenávajú v E-mailoch Zákazníkovi.,,site/modules/Mercato/src/MercatoConfigInputfields.php,9408a2db034891149ed6cc930e01b768
Send test email,Odoslať testovací e-mail,,site/modules/Mercato/src/MercatoConfigInputfields.php,ee1851440a6a7a4169d217a454c10895
Sender email,E-mail odosielateľa,,site/modules/Mercato/src/MercatoConfigInputfields.php,31df4171f2ebec0b6f84d0cc0b91722a
Sender name,Meno odosielateľa,,site/modules/Mercato/src/MercatoConfigInputfields.php,90ed58883831551ef960da4f7cde1240
Set to 0 to disable. Applies to carrier delivery when the cart subtotal reaches this amount.,"Nastavte na 0, ak chcete zakázať. Vzťahuje sa na doručenie kuriérom, keď medzisúčet košíka dosiahne túto sumu.",,site/modules/Mercato/src/MercatoConfigInputfields.php,9097fca82300b63e6eae2ed1b3113b87
Set to 0 to disable. Local delivery is unavailable below this cart subtotal.,"Nastavte na 0, ak chcete zakázať. Miestne doručenie nie je dostupné pod týmto medzisúčtom košíka.",,site/modules/Mercato/src/MercatoConfigInputfields.php,315af4357425040928ce93051bff4d69
Setup guide,Sprievodca nastavením,,site/modules/Mercato/src/MercatoConfigInputfields.php,8d302b60b60d649011915c62e62035bf
Shipping email body,Text e-mailu o doprave,,site/modules/Mercato/src/MercatoConfigInputfields.php,6f6d69f55d321c5236b1a6fc58cc0ee2
Shipping email subject,Predmet e-mailu o doprave,,site/modules/Mercato/src/MercatoConfigInputfields.php,5d1e66372ce937f86d43e804cdd503e1
Shipping tax rate (%),Sadzba dane dopravy (%),,site/modules/Mercato/src/MercatoConfigInputfields.php,6b3628128582f7635e3bbfd12a1cdca5
"Shown after checkout when Bank transfer / invoice is selected. Include bank details, reference rules, and expected processing time.","Zobrazí sa po checkoute, keď je vybraný Bankový prevod / faktúra. Uveďte bankové údaje, pravidlá pre variabilný symbol a očakávaný čas spracovania.",,site/modules/Mercato/src/MercatoConfigInputfields.php,f1ae85ab1125e01f8f4af978939dc231
Shown first and preselected when the customer has not chosen a fulfilment method.,"Zobrazuje sa ako prvé a je predvolené, keď si zákazník ešte nezvolil metódu vybavenia.",,site/modules/Mercato/src/MercatoConfigInputfields.php,1fe68b64cf324e28f273250aef80672f
"Shown in checkout, success, receipts, and receipt snapshots. Examples: VAT, GST, Sales tax.","Zobrazuje sa pri checkoute, na stránke úspechu, dokladoch a záznamoch dokladov. Príklady: DPH, GST, daň z predaja.",,site/modules/Mercato/src/MercatoConfigInputfields.php,86732c5022b9509e0d12b0ed6ac3f88b
Stripe automatic payment methods,Automatické spôsoby platby Stripe,,site/modules/Mercato/src/MercatoConfigInputfields.php,a768898d022e1ae3770c34abeba6481b
Stripe Settings,Nastavenia Stripe,,site/modules/Mercato/src/MercatoConfigInputfields.php,386b7f1ab788a1828cd927d1e21233c4
Stripe Webhook Endpoint,Endpoint Webhooku Stripe,,site/modules/Mercato/src/MercatoConfigInputfields.php,ce533856dcae72c9732b98db73451c47
Success page,Stránka úspechu,,site/modules/Mercato/src/MercatoConfigInputfields.php,ae8e3b252d0cf7be9f6c1439f4604bbd
Symbol position,Pozícia symbolu,,site/modules/Mercato/src/MercatoConfigInputfields.php,6a6e16bd55f03e8805f8d7e62b7d60ea
Tailwind CDN URL,URL CDN Tailwind,,site/modules/Mercato/src/MercatoConfigInputfields.php,f263ac0a325da004766ad6cc32caa8ad
Tax display mode,Režim zobrazenia dane,,site/modules/Mercato/src/MercatoConfigInputfields.php,f5728333534b1458fb628ccd7d217405
Tax label,Označenie dane,,site/modules/Mercato/src/MercatoConfigInputfields.php,d06708b56bdc0e9103287a7f0cd4faa6
Tax rounding mode,Režim zaokrúhľovania dane,,site/modules/Mercato/src/MercatoConfigInputfields.php,23549a122331c6bbcf306235bd343bfb
Tax shipping,Daň z dopravy,,site/modules/Mercato/src/MercatoConfigInputfields.php,542a9635af196fc167992ddf9f2c0772
Template files are used from /site/templates/. Files in the module templates folder are only source copies.,Používané sú súbory šablón z /site/templates/. Súbory v priečinku šablón modulu sú iba zdrojové kópie.,,site/modules/Mercato/src/MercatoConfigInputfields.php,adb025f1005d583ff707ff53bc5079fc
Test API Key (test_...),Testovací API Kľúč (test_...),,site/modules/Mercato/src/MercatoConfigInputfields.php,d77bba29594df68dad61bdcf0921b120
Test email recipient,Príjemca testovacieho e-mailu,,site/modules/Mercato/src/MercatoConfigInputfields.php,c727820cbca5b30a21bc261780a1b8a3
Test Publishable Key (pk_test_...),Testovací Verejný Kľúč (pk_test_...),,site/modules/Mercato/src/MercatoConfigInputfields.php,2c8829b0220962428c3dc664debc35df
Test Secret Key (sk_test_...),Testovací Tajný Kľúč (sk_test_...),,site/modules/Mercato/src/MercatoConfigInputfields.php,31ce62c23ca14e22128ed9b423106ee6
UIkit CSS CDN URL,URL CDN CSS UIkit,,site/modules/Mercato/src/MercatoConfigInputfields.php,6f2bf1a485ad454f52d71b8db05ed912
Unpaid orders must be at least this many minutes old before automated recovery can email them. Range: 15-43200 minutes.,"Neuhradené objednávky musia mať aspoň takýto vek v minútach predtým, ako im môže automatizované obnovenie odoslať e-mail. Rozsah: 15 – 43200 minút.",,site/modules/Mercato/src/MercatoConfigInputfields.php,93f7884d2e2beef699e0c80ae923cd4b
"Use Stripe test keys with Stripe test cards, for example 4242 4242 4242 4242 with any future expiry and CVC, before switching to live mode.","Pred prepnutím do ostrého režimu použite testovacie kľúče Stripe s testovacími kartami Stripe, napríklad 4242 4242 4242 4242 s ľubovoľným budúcim dátumom platnosti a CVC.",,site/modules/Mercato/src/MercatoConfigInputfields.php,8d08675ddd747b26c2a792048fcf0740
Used for manual custom lines and imported products when no tax_rate is provided. Existing product rates and explicit CSV values are preserved.,"Používa sa pre manuálne vlastné riadky a importované produkty, keď nie je uvedená žiadna tax_rate. Existujúce sadzby produktu a explicitné hodnoty CSV zostávajú zachované.",,site/modules/Mercato/src/MercatoConfigInputfields.php,7261f627b3c525b2143b89fc235ec7c5
Used when automatic asset loading is enabled for the matching framework. Leave blank to use the Mercato default CDN URL.,"Používa sa, keď je pre zodpovedajúci framework povolené automatické načítanie zdrojov. Ponechajte prázdne na použitie predvolenej URL CDN Mercato.",,site/modules/Mercato/src/MercatoConfigInputfields.php,1c1a5105d8d7289c8183b4b3dcba1d64
Uses ProcessWire LazyCron to send payment-link emails to eligible abandoned checkouts.,Používa ProcessWire LazyCron na odosielanie e-mailov s odkazom na platbu oprávneným opusteným checkoutom.,,site/modules/Mercato/src/MercatoConfigInputfields.php,5d5d90fbc68cb07cd988f0fb98dec292
"Uses the shipping price configured on products, unless the free-shipping threshold is met.","Používa cenu dopravy nakonfigurovanú na produktoch, pokiaľ nie je dosiahnutá hranica pre dopravu zdarma.",,site/modules/Mercato/src/MercatoConfigInputfields.php,48f428077d6881fb1045994f78477e5e
"Variables: {invoice}, {customer}, {fulfilment_details}, {order_status_link}, {policy_links}.","Premenné: {invoice}, {customer}, {fulfilment_details}, {order_status_link}, {policy_links}.",,site/modules/Mercato/src/MercatoConfigInputfields.php,baf9c1fc72ac545de73515b9b72152f8
"Variables: {invoice}, {customer}, {total}, {currency}.","Premenné: {invoice}, {customer}, {total}, {currency}.",,site/modules/Mercato/src/MercatoConfigInputfields.php,084ddf71a8cc84804508c3e87207941c
