en,es,description,file,hash
"Plain-text message. Variables: {invoice}, {customer}, {items}, {subtotal}, {shipping}, {fulfilment}, {fulfilment_details}, {discount}, {total}, {currency}, {receipt_link}, {order_status_link}, {policy_links}.","Mensaje de texto plano. Variables: {invoice}, {customer}, {items}, {subtotal}, {shipping}, {fulfilment}, {fulfilment_details}, {discount}, {total}, {currency}, {receipt_link}, {order_status_link}, {policy_links}.",,site/modules/Mercato/src/MercatoConfigInputfields.php,c8d1afa177c2aaa50da9a292f2672690
"Plain-text message. Variables: {invoice}, {customer}, {total}, {payment_link}, {recovery_unsubscribe_link}. If the unsubscribe variable is missing, Mercato appends the unsubscribe link automatically.","Mensaje de texto plano. Variables: {invoice}, {customer}, {total}, {payment_link}, {recovery_unsubscribe_link}. Si falta la variable de cancelación de suscripción, Mercato añade el enlace de cancelación automáticamente.",,site/modules/Mercato/src/MercatoConfigInputfields.php,c9fcf6458c29bca68d429eb791a4431b
"Plain-text message. Variables: {invoice}, {customer}, {tracking}, {tracking_url}, {order_status_link}, {policy_links}.","Mensaje de texto plano. Variables: {invoice}, {customer}, {tracking}, {tracking_url}, {order_status_link}, {policy_links}.",,site/modules/Mercato/src/MercatoConfigInputfields.php,caeb3ecaac0a9528a87296480cdfe51d
Production mode,Modo de producción,,site/modules/Mercato/src/MercatoConfigInputfields.php,30dbd3dffa9dbd08b062436ba8dcbad7
Production readiness,Preparación para producción,,site/modules/Mercato/src/MercatoConfigInputfields.php,c39c2d30a0fca77868436f3672f39097
Products at or below this stock level are flagged in the dashboard. Per-product thresholds override this value.,Los productos en o por debajo de este nivel de stock se marcan en el panel de control. Los umbrales por producto anulan este valor.,,site/modules/Mercato/src/MercatoConfigInputfields.php,8c5cf8f28493cf54654063f766ff39ee
Receipt merchant details,Datos del comerciante en el recibo,,site/modules/Mercato/src/MercatoConfigInputfields.php,63606a6b8f4e01a65cbb64a6827f1d60
Receipt PDF URL template,Plantilla de URL del PDF del recibo,,site/modules/Mercato/src/MercatoConfigInputfields.php,9f13082d71312de10ee15b0e2fb5b224
Receipt template file,Archivo de plantilla del recibo,,site/modules/Mercato/src/MercatoConfigInputfields.php,ca69906e5e719d4cd4a8dd300f5d0c89
Recovery automation schedule,Programación de automatización de recuperación,,site/modules/Mercato/src/MercatoConfigInputfields.php,3c87f13a1e0848d5491a3929c5028db2
Recovery batch limit,Límite de lote de recuperación,,site/modules/Mercato/src/MercatoConfigInputfields.php,11c191343caff134b94f137e191f2d2b
Recovery discount code,Código de descuento de recuperación,,site/modules/Mercato/src/MercatoConfigInputfields.php,668bfc162d7a1960b98310c96470d847
Recovery email cooldown,Tiempo de espera de correo de recuperación,,site/modules/Mercato/src/MercatoConfigInputfields.php,c4b211f256112b0bc23e0244644685d3
Recovery suppressed emails,Correos suprimidos de recuperación,,site/modules/Mercato/src/MercatoConfigInputfields.php,a201f3b4bb599d7efcc9fae51f2aa5d2
"Redirect-specific methods such as Klarna, iDEAL, and SEPA Debit continue to use their explicit configured flows.","Los métodos específicos de redirección como Klarna, iDEAL y SEPA Debit siguen utilizando sus flujos configurados explícitamente.",,site/modules/Mercato/src/MercatoConfigInputfields.php,ddae891e0329c1ba4c06a65296511f72
Reply-to email,Correo de respuesta,,site/modules/Mercato/src/MercatoConfigInputfields.php,8373f5a1cbdf4ebaf0eccb33300cf128
Required before order confirmations or fulfilment emails can be sent.,Necesario antes de que se puedan enviar las confirmaciones de pedido o los correos de cumplimiento.,,site/modules/Mercato/src/MercatoConfigInputfields.php,b32d24358ed067234096653a2aa16aa2
"Required webhook events: CHECKOUT.ORDER.APPROVED, PAYMENT.CAPTURE.COMPLETED, PAYMENT.CAPTURE.DENIED, PAYMENT.CAPTURE.REFUNDED.","Eventos de webhook requeridos: CHECKOUT.ORDER.APPROVED, PAYMENT.CAPTURE.COMPLETED, PAYMENT.CAPTURE.DENIED, PAYMENT.CAPTURE.REFUNDED.",,site/modules/Mercato/src/MercatoConfigInputfields.php,e15c2f118c12faf525a565d618dba9b3
Reservation cleanup,Limpieza de reservas,,site/modules/Mercato/src/MercatoConfigInputfields.php,25e850a065bdd5ee8c5f5429608edd51
Reservation TTL,TTL de reserva,,site/modules/Mercato/src/MercatoConfigInputfields.php,c2c00c2d3cfcadeeaebd9973c8ace2ad
Review this before enabling production mode. Launch checklist repeats these checks with live site context.,Revise esto antes de habilitar el modo de producción. La lista de verificación de lanzamiento repite estas comprobaciones con el contexto del sitio en vivo.,,site/modules/Mercato/src/MercatoConfigInputfields.php,eca0195ea538944ddc924380c396227f
Run Mercato installer,Ejecutar el instalador de Mercato,,site/modules/Mercato/src/MercatoConfigInputfields.php,077333930920158dd899cfdab5fc0501
"Run this after updating Mercato if you want the module to create missing fields, templates, pages, and template files.","Ejecute esto después de actualizar Mercato si desea que el módulo cree los campos, plantillas, páginas y archivos de plantilla faltantes.",,site/modules/Mercato/src/MercatoConfigInputfields.php,f62b24b54f9caf99e54c2b026184b0e0
Sandbox checkout can create and capture PayPal Orders v2 payments after the customer approves the redirect.,El checkout de sandbox puede crear y capturar pagos de PayPal Orders v2 después de que el cliente apruebe la redirección.,,site/modules/Mercato/src/MercatoConfigInputfields.php,aa62f434a2a08f8a977897dd1b472d26
Sandbox Client ID,ID de cliente de sandbox,,site/modules/Mercato/src/MercatoConfigInputfields.php,a0bd7d42b20f8ca0c6f28bdd30a1af1f
Sandbox Secret,Secreto de sandbox,,site/modules/Mercato/src/MercatoConfigInputfields.php,5c4487ba622fa69e58329b99594cdee3
Sandbox Webhook ID,ID de webhook de sandbox,,site/modules/Mercato/src/MercatoConfigInputfields.php,4f426aa0464c01ede01398675b3d048a
"Select events: payment_intent.succeeded, payment_intent.payment_failed, payment_intent.processing, payment_intent.canceled, checkout.session.completed, checkout.session.expired, charge.refunded, customer.subscription.created, customer.subscription.updated, customer.subscription.deleted, invoice.paid, invoice.payment_failed, refund.created, refund.updated, refund.failed.","Seleccione eventos: payment_intent.succeeded, payment_intent.payment_failed, payment_intent.processing, payment_intent.canceled, checkout.session.completed, checkout.session.expired, charge.refunded, customer.subscription.created, customer.subscription.updated, customer.subscription.deleted, invoice.paid, invoice.payment_failed, refund.created, refund.updated, refund.failed.",,site/modules/Mercato/src/MercatoConfigInputfields.php,6d860127ddaf71eb9d95119cc2c13cc2
Select how customers can receive products. At least carrier delivery remains enabled as a fallback.,Seleccione cómo pueden recibir los productos los clientes. Al menos el envío por transportista permanece habilitado como respaldo.,,site/modules/Mercato/src/MercatoConfigInputfields.php,efe1c51b3f3ccc44a4dc0aa6fb2d1d03
Send a plain-text test email using the configured sender and reply-to values. Test attempts are logged in Customer Emails.,Envíe un correo de prueba en texto plano utilizando los valores de remitente y respuesta configurados. Los intentos de prueba se registran en Correos electrónicos del cliente.,,site/modules/Mercato/src/MercatoConfigInputfields.php,9408a2db034891149ed6cc930e01b768
Send test email,Enviar correo de prueba,,site/modules/Mercato/src/MercatoConfigInputfields.php,ee1851440a6a7a4169d217a454c10895
Sender email,Correo del remitente,,site/modules/Mercato/src/MercatoConfigInputfields.php,31df4171f2ebec0b6f84d0cc0b91722a
Sender name,Nombre del remitente,,site/modules/Mercato/src/MercatoConfigInputfields.php,90ed58883831551ef960da4f7cde1240
Set to 0 to disable. Applies to carrier delivery when the cart subtotal reaches this amount.,Establezca en 0 para deshabilitar. Se aplica al envío por transportista cuando el subtotal del carrito alcanza este importe.,,site/modules/Mercato/src/MercatoConfigInputfields.php,9097fca82300b63e6eae2ed1b3113b87
Set to 0 to disable. Local delivery is unavailable below this cart subtotal.,Establezca en 0 para deshabilitar. La entrega local no está disponible por debajo de este subtotal del carrito.,,site/modules/Mercato/src/MercatoConfigInputfields.php,315af4357425040928ce93051bff4d69
Setup guide,Guía de configuración,,site/modules/Mercato/src/MercatoConfigInputfields.php,8d302b60b60d649011915c62e62035bf
Shipping email body,Cuerpo del correo de envío,,site/modules/Mercato/src/MercatoConfigInputfields.php,6f6d69f55d321c5236b1a6fc58cc0ee2
Shipping email subject,Asunto del correo de envío,,site/modules/Mercato/src/MercatoConfigInputfields.php,5d1e66372ce937f86d43e804cdd503e1
Shipping tax rate (%),Tasa de impuesto de envío (%),,site/modules/Mercato/src/MercatoConfigInputfields.php,6b3628128582f7635e3bbfd12a1cdca5
"Shown after checkout when Bank transfer / invoice is selected. Include bank details, reference rules, and expected processing time.","Se muestra después del checkout cuando se selecciona Transferencia bancaria / factura. Incluya los datos bancarios, las reglas de referencia y el tiempo de procesamiento esperado.",,site/modules/Mercato/src/MercatoConfigInputfields.php,f1ae85ab1125e01f8f4af978939dc231
Shown first and preselected when the customer has not chosen a fulfilment method.,Se muestra primero y preseleccionado cuando el cliente no ha elegido un método de cumplimiento.,,site/modules/Mercato/src/MercatoConfigInputfields.php,1fe68b64cf324e28f273250aef80672f
"Shown in checkout, success, receipts, and receipt snapshots. Examples: VAT, GST, Sales tax.","Se muestra en el checkout, éxito, recibos e instantáneas de recibo. Ejemplos: IVA, GST, impuesto sobre ventas.",,site/modules/Mercato/src/MercatoConfigInputfields.php,86732c5022b9509e0d12b0ed6ac3f88b
Stripe automatic payment methods,Métodos de pago automáticos de Stripe,,site/modules/Mercato/src/MercatoConfigInputfields.php,a768898d022e1ae3770c34abeba6481b
Stripe Settings,Ajustes de Stripe,,site/modules/Mercato/src/MercatoConfigInputfields.php,386b7f1ab788a1828cd927d1e21233c4
Stripe Webhook Endpoint,Endpoint de webhook de Stripe,,site/modules/Mercato/src/MercatoConfigInputfields.php,ce533856dcae72c9732b98db73451c47
Success page,Página de éxito,,site/modules/Mercato/src/MercatoConfigInputfields.php,ae8e3b252d0cf7be9f6c1439f4604bbd
Symbol position,Posición del símbolo,,site/modules/Mercato/src/MercatoConfigInputfields.php,6a6e16bd55f03e8805f8d7e62b7d60ea
Tailwind CDN URL,URL de CDN de Tailwind,,site/modules/Mercato/src/MercatoConfigInputfields.php,f263ac0a325da004766ad6cc32caa8ad
Tax display mode,Modo de visualización de impuestos,,site/modules/Mercato/src/MercatoConfigInputfields.php,f5728333534b1458fb628ccd7d217405
Tax label,Etiqueta de impuesto,,site/modules/Mercato/src/MercatoConfigInputfields.php,d06708b56bdc0e9103287a7f0cd4faa6
Tax rounding mode,Modo de redondeo de impuestos,,site/modules/Mercato/src/MercatoConfigInputfields.php,23549a122331c6bbcf306235bd343bfb
Tax shipping,Impuesto sobre envío,,site/modules/Mercato/src/MercatoConfigInputfields.php,542a9635af196fc167992ddf9f2c0772
Template files are used from /site/templates/. Files in the module templates folder are only source copies.,Los archivos de plantilla se utilizan desde /site/templates/. Los archivos en la carpeta de plantillas del módulo son solo copias de origen.,,site/modules/Mercato/src/MercatoConfigInputfields.php,adb025f1005d583ff707ff53bc5079fc
Test API Key (test_...),Clave de API de prueba (test_...),,site/modules/Mercato/src/MercatoConfigInputfields.php,d77bba29594df68dad61bdcf0921b120
Test email recipient,Destinatario del correo de prueba,,site/modules/Mercato/src/MercatoConfigInputfields.php,c727820cbca5b30a21bc261780a1b8a3
Test Publishable Key (pk_test_...),Clave publicable de prueba (pk_test_...),,site/modules/Mercato/src/MercatoConfigInputfields.php,2c8829b0220962428c3dc664debc35df
Test Secret Key (sk_test_...),Clave secreta de prueba (sk_test_...),,site/modules/Mercato/src/MercatoConfigInputfields.php,31ce62c23ca14e22128ed9b423106ee6
UIkit CSS CDN URL,URL de CDN de CSS de UIkit,,site/modules/Mercato/src/MercatoConfigInputfields.php,6f2bf1a485ad454f52d71b8db05ed912
Unpaid orders must be at least this many minutes old before automated recovery can email them. Range: 15-43200 minutes.,Los pedidos no pagados deben tener al menos esta cantidad de minutos de antigüedad antes de que la recuperación automatizada pueda enviarles un correo. Rango: 15-43200 minutos.,,site/modules/Mercato/src/MercatoConfigInputfields.php,93f7884d2e2beef699e0c80ae923cd4b
"Use Stripe test keys with Stripe test cards, for example 4242 4242 4242 4242 with any future expiry and CVC, before switching to live mode.","Use las claves de prueba de Stripe con tarjetas de prueba de Stripe, por ejemplo 4242 4242 4242 4242 con cualquier fecha de caducidad futura y CVC, antes de cambiar al modo en vivo.",,site/modules/Mercato/src/MercatoConfigInputfields.php,8d08675ddd747b26c2a792048fcf0740
Used for manual custom lines and imported products when no tax_rate is provided. Existing product rates and explicit CSV values are preserved.,Se utiliza para líneas personalizadas manuales y productos importados cuando no se proporciona tax_rate. Se conservan las tasas de producto existentes y los valores CSV explícitos.,,site/modules/Mercato/src/MercatoConfigInputfields.php,7261f627b3c525b2143b89fc235ec7c5
Used when automatic asset loading is enabled for the matching framework. Leave blank to use the Mercato default CDN URL.,Se utiliza cuando la carga automática de recursos está habilitada para el framework correspondiente. Déjelo en blanco para usar la URL de CDN predeterminada de Mercato.,,site/modules/Mercato/src/MercatoConfigInputfields.php,1c1a5105d8d7289c8183b4b3dcba1d64
Uses ProcessWire LazyCron to send payment-link emails to eligible abandoned checkouts.,Utiliza ProcessWire LazyCron para enviar correos de enlace de pago a los checkouts abandonados elegibles.,,site/modules/Mercato/src/MercatoConfigInputfields.php,5d5d90fbc68cb07cd988f0fb98dec292
"Uses the shipping price configured on products, unless the free-shipping threshold is met.","Utiliza el precio de envío configurado en los productos, a menos que se alcance el umbral de envío gratuito.",,site/modules/Mercato/src/MercatoConfigInputfields.php,48f428077d6881fb1045994f78477e5e
